ID,exponential_glrlm_GrayLevelNonUniformity,exponential_glrlm_ShortRunEmphasis,gradient_glcm_Imc2,gradient_glszm_ZoneEntropy,lbp_3D_k_glszm_SmallAreaLowGrayLevelEmphasis,lbp_3D_m1_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,square_firstorder_Range,squareroot_firstorder_Kurtosis,squareroot_glrlm_RunEntropy,squareroot_glszm_GrayLevelVariance,wavelet_HLH_glszm_LowGrayLevelZoneEmphasis,wavelet_HLL_firstorder_Kurtosis,wavelet_LHH_glrlm_LongRunHighGrayLevelEmphasis,wavelet_LLH_glszm_LargeAreaHighGrayLevelEmphasis
181.nii.gz,-0.38468132756363044,0.32059978087116103,1.2397451243595017,1.36735026982492,-0.8001477700587798,-0.39575697219225514,-0.564623662261385,0.8400643050188645,0.8614593517251451,0.09492539546320887,0.028889129786951424,0.6925588112066089,-0.3579277514674811,0.6645057235204779,-0.360125303642726
182.nii.gz,0.17803946029783124,1.866039389568411,0.2803223246104119,1.310942858502971,0.14847121706383953,-0.6045628301413171,-0.268841025288122,0.7075723354168482,0.04796287123033327,0.78607223928096,-0.3098851864500731,0.9280672377211729,0.10208545064167532,-0.27574580780486374,0.2730891845610274
183.nii.gz,-0.681609929476771,-0.4322064748029061,0.5212290411192407,-0.06782709702509361,0.2327186433856609,-0.47588908107360883,-0.24650845157785883,0.6106988914824971,0.4159018490590972,-0.3615934388552615,-1.1482489878332163,1.6216983361030402,0.0473520676366057,-1.0375592930227484,-0.6609126682928677
184.nii.gz,1.5816634066200475,1.64844645235162,-0.19292404693426826,1.6266497628735275,-0.22878484397728108,-0.6522629558527769,-0.9764583817575682,0.9480186805803802,-0.01729862830058917,0.8618757661005138,0.3500457985782996,0.9778593006159837,0.11204488732796843,-0.2725638097486548,1.3801806275355453
185.nii.gz,-0.5202527617467805,1.2280931010604943,0.11133956743492486,0.31343568960379775,1.1979547079698938,-0.5821486566542378,1.13157782918482,-0.7330694478616233,-0.6527634677648331,0.3038261821944836,-0.540298678547025,1.410942297528972,-0.3614004042587838,-0.7878408277865245,-0.6556007023531016
186.nii.gz,-0.29983426861605184,0.6418409886172639,0.7323777147847312,0.7803173378748673,0.6077654224664566,-0.45740066467006213,-0.9766342760939392,-0.9165255049566704,0.11219561520983644,-0.04534789443998581,-0.9409861756785577,2.5188510904702515,-0.36248472137018073,-0.47937710694284186,-0.5169721836016872
187.nii.gz,-0.9255791670734329,-1.3109594817480865,1.5077768467600738,1.1465991369234432,-0.2825950096158584,-0.41170139885587603,0.40604770303217125,-0.136350960831845,-0.4209597762846863,-0.8196193411942849,1.7187903653648116,0.32554869887251775,0.4022139067933663,-0.4197378875177461,-0.846876446737673
188.nii.gz,-0.6749461332723938,0.9187869275066257,0.7237746491195292,0.6266297095353501,-1.0352201425054994,-0.274197159124598,-0.8387418164556567,-0.13566041276843638,-0.5025393252919887,0.6682346255434725,-0.1944709103738948,-0.032680300789211816,-0.36481104918040486,4.320545910544768,-0.46471213802314104
189.nii.gz,-0.5988174279908697,-0.3391099257314887,0.31794805647533003,0.16809733910270946,-0.21106260688022477,0.19071614537447096,-1.082078702216233,-1.0652189734225115,-0.329475611961629,-0.048679637247953815,-0.2315931252188023,1.836191183871685,0.1793779100654903,1.228676851916713,-0.7050988004609781
19.nii.gz,1.5413674581202748,0.08463055059135857,-1.895883201385931,-2.126751993171791,1.1033721436854684,-0.6062016902400008,-1.6720115030780556,0.6132830037787965,0.6354114199680734,-2.3275273024758927,-0.7081872622936569,-1.3124721822381222,-0.3651635469145329,-1.097612491503334,-0.02658979591421453
